0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.03356045491718668 0.045391999999999426
0.9500000000000001 4.888106163673317 8.301999999999984
1.05 1.4980038977218195 11.392528000000008
1.1500000000000001 0.3168613451869928 12.176591999999939
1.25 0.38748227951339465 13.309296000000012
1.35 0.3847235972430631 14.620975999999997
1.4500000000000002 0.6569033574972448 17.204560000000004
1.55 0.8287752452515519 20.929024000000023
1.6500000000000001 1.4594024438055149 28.360736000000024
1.75 1.624654501250305 37.66684800000008
1.85 1.4417545395878069 46.89582400000002
1.9500000000000002 1.0257526966626023 54.190736000000015
2.0500000000000003 0.524918738231396 58.31644799999987
2.15 0.3811779429761966 61.605712000000096
2.25 0.7277634979103551 67.88593599999999
2.35 1.4854288025224502 79.96887999999996
2.45 1.6186077586523022 92.2125920000001
2.5500000000000003 1.0367717505585103 99.38662400000003
2.6500000000000004 1.002245389050215 105.60057599999989
2.75 0.5144544941366479 108.38155199999999
2.85 1.2510664064587849 114.05705599999989
2.95 0.8151218781298817 116.98545599999983
3.0500000000000003 0.6028373484380178 118.53707200000021
3.1500000000000004 0.0 0.0
3.25 0.0 0.0
3.35 0.0 0.0
3.45 0.0 0.0
3.5500000000000003 0.0 0.0
3.6500000000000004 0.0 0.0
3.75 0.0 0.0
3.85 0.0 0.0
3.95 0.0 0.0
4.05 0.0 0.0
4.15 0.0 0.0
4.25 0.0 0.0
4.3500000000000005 0.0 0.0
4.45 0.0 0.0
4.55 0.0 0.0
4.65 0.0 0.0
4.75 0.0 0.0
4.8500000000000005 0.0 0.0
4.95 0.0 0.0
5.050000000000001 0.0 0.0
5.15 0.0 0.0
5.25 0.0 0.0
5.3500000000000005 0.0 0.0
5.45 0.0 0.0
5.550000000000001 0.0 0.0
5.65 0.0 0.0
5.75 0.0 0.0
5.8500000000000005 0.0 0.0
5.95 0.0 0.0
6.050000000000001 0.0 0.0
6.15 0.0 0.0
6.25 0.0 0.0
6.3500000000000005 0.0 0.0
6.45 0.0 0.0
6.550000000000001 0.0 0.0
6.65 0.0 0.0
6.75 0.0 0.0
6.8500000000000005 0.0 0.0
6.95 0.0 0.0
7.050000000000001 0.0 0.0
7.15 0.0 0.0
7.25 0.0 0.0
7.3500000000000005 0.0 0.0
7.45 0.0 0.0
7.550000000000001 0.0 0.0
7.65 0.0 0.0
7.75 0.0 0.0
7.8500000000000005 0.0 0.0
7.95 0.0 0.0
8.05 0.0 0.0
8.15 0.0 0.0
8.25 0.0 0.0
8.35 0.0 0.0
8.450000000000001 0.0 0.0
8.55 0.0 0.0
8.65 0.0 0.0
8.75 0.0 0.0
8.85 0.0 0.0
8.950000000000001 0.0 0.0
9.05 0.0 0.0
9.15 0.0 0.0
9.25 0.0 0.0
9.35 0.0 0.0
9.450000000000001 0.0 0.0
9.55 0.0 0.0
9.65 0.0 0.0
9.75 0.0 0.0
9.850000000000001 0.0 0.0
9.950000000000001 0.0 0.0
10.05 0.0 0.0
